,id,name,yelp_review_count,yelp_rating,price,main_category,categories,url,google_rating,google_review_count
720,ZPBl1VZcoeGJC3tJOeL_GQ,Joe's Noodle House,509,3.5,$$,Chinese,"['Chinese', 'Noodles']",https://www.yelp.com/biz/joes-noodle-house-rockville?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,358.0
721,kY8S7GmCcH42n-k2B-12AQ,Brother Jimmy's BBQ,508,3.0,$$,Barbeque,"['Barbeque', 'Salad', 'Sandwiches']",https://www.yelp.com/biz/brother-jimmys-bbq-fort-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.5,1344.0
722,GbGvS-KM1j51mvomcfaDhQ,Nobu Washington D.C,507,3.5,$$$,Japanese,"['Japanese', 'Sushi Bars', 'Asian Fusion']",https://www.yelp.com/biz/nobu-washington-d-c-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,631.0
723,tyGXm2-B7OgteN5jctFp6w,El Paso Mexican Restaurant,507,4.0,$$,Mexican,['Mexican'],https://www.yelp.com/biz/el-paso-mexican-restaurant-alexandria-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,679.0
724,a_rDOhA5ySU5xaf8MbY0JA,Dolcezza,506,4.0,$$,Coffee & Tea,"['Coffee & Tea', 'Gelato']",https://www.yelp.com/biz/dolcezza-washington-11?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,841.0
725,QDHk4sW7qedArRnT7xSJaQ,Angelika Film Center & Café at Mosaic,505,4.0,$$,Cinema,"['Cinema', 'Cafes', 'Bars']",https://www.yelp.com/biz/angelika-film-center-and-caf%C3%A9-at-mosaic-fairfax-6?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1178.0
726,hgxALT5rOi4Uqyy8OeIgnQ,Equinox Restaurant,505,4.0,$$$$,New American,['New American'],https://www.yelp.com/biz/equinox-restaurant-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,705.0
727,j8ayv9usiiaxQwjn-Zwhcg,Kirwan's On The Wharf,505,3.5,$$,Irish Pub,['Irish Pub'],https://www.yelp.com/biz/kirwans-on-the-wharf-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,2592.0
728,rfbh4p0AwKVGVUtRtVAiGg,Mezeh - Crystal City,504,4.5,$$,Mediterranean,"['Mediterranean', 'Halal', 'Salad']",https://www.yelp.com/biz/mezeh-crystal-city-arlington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,779.0
729,8H9pukTvR5scw_0aSYfS7w,Barmini By José Andrés,503,4.5,$$$$,New American,"['New American', 'Cocktail Bars']",https://www.yelp.com/biz/barmini-by-jos%C3%A9-andr%C3%A9s-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.8,480.0
730,1A76PpMVGbLIbvxjVW-MqQ,Shōtō,503,4.0,Not Listed,Japanese,"['Japanese', 'Sushi Bars']",https://www.yelp.com/biz/sh%C5%8Dt%C5%8D-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,675.0
731,3RpL7kvcWoJi9wsI7muJrg,Peregrine Espresso,503,4.5,$$,Coffee & Tea,['Coffee & Tea'],https://www.yelp.com/biz/peregrine-espresso-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,488.0
732,hFP_tLp9qkIUPMAT99pWWg,Muncheez,502,3.5,$$,Lebanese,"['Lebanese', 'Chinese', 'Pizza']",https://www.yelp.com/biz/muncheez-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.8,207.0
733,So1L9zf6irVDiRGw9XDIwA,CIRCA at Navy Yard,502,4.5,$$,American,"['American', 'New American']",https://www.yelp.com/biz/circa-at-navy-yard-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,863.0
734,Ah_kcaraGQMhLwlSCcVavg,Levain Bakery,502,4.5,$$,Bakeries,['Bakeries'],https://www.yelp.com/biz/levain-bakery-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,809.0
735,XfhNhpG7bqmfSXq_hBOmsQ,Sfoglina Van Ness,502,4.0,$$$,Italian,"['Italian', 'Desserts', 'Cocktail Bars']",https://www.yelp.com/biz/sfoglina-van-ness-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,862.0
736,81kSCHlkMJsUTTslg6TDgg,Mai Thai,502,3.5,$$,Thai,"['Thai', 'Sushi Bars', 'Asian Fusion']",https://www.yelp.com/biz/mai-thai-washington-5?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,501.0
737,etAXOgfch3G51wt8746pkg,Happy Lamb Hot Pot,501,4.0,$$,Mongolian,"['Mongolian', 'Hot Pot', 'Chinese']",https://www.yelp.com/biz/happy-lamb-hot-pot-falls-church?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,639.0
738,3uandIdocQdhEryIZEIF9Q,Bistro Bis,500,4.0,$$,French,['French'],https://www.yelp.com/biz/bistro-bis-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,496.0
739,94GIEYlrLFLv64lgk9Oi0Q,Royal Nepal,500,4.5,$$,Himalayan/Nepalese,"['Himalayan/Nepalese', 'Bars']",https://www.yelp.com/biz/royal-nepal-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.7,1056.0
740,WVhm6ccUOpItmfPuWMpRTA,Annie's Paramount Steak House,499,4.0,$$,Steakhouses,"['Steakhouses', 'Breakfast & Brunch', 'American']",https://www.yelp.com/biz/annies-paramount-steak-house-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1705.0
741,ADF7xgqyzBvUzEnXlZHAOA,Sidamo Coffee and Tea,499,4.5,$,Coffee & Tea,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",https://www.yelp.com/biz/sidamo-coffee-and-tea-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,492.0
742,MsGfoGUxamwvZ6Q8kA8gEA,RAWR Sushi,499,4.5,$$,Sushi Bars,"['Sushi Bars', 'Fast Food', 'Ramen']",https://www.yelp.com/biz/rawr-sushi-springfield-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,351.0
743,UY9o8MliuSz79wYDZIatjg,Emissary,499,4.0,$$,Coffee & Tea,"['Coffee & Tea', 'Bars']",https://www.yelp.com/biz/emissary-washington-5?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,884.0
744,E5uo-BK_GX3NIlmlwsJs_Q,Miss Toya’s Creole House,498,3.5,Not Listed,Comfort Food,"['Comfort Food', 'Cajun/Creole', 'Soul Food']",https://www.yelp.com/biz/miss-toya-s-creole-house-silver-spring?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1298.0
745,7eko53Pj_M--C50moQz8bA,Dolan Uyghur Restaurant,497,4.0,$$,Asian Fusion,"['Asian Fusion', 'Halal', 'Kebab']",https://www.yelp.com/biz/dolan-uyghur-restaurant-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1295.0
746,hz5gq1p4n4SenMWfEOFSMA,Pho Factory,497,4.5,$,Vietnamese,['Vietnamese'],https://www.yelp.com/biz/pho-factory-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,321.0
747,VRMkKYe78f_PNzdUhuxHMg,Wingo's,497,4.0,$,American,"['American', 'Chicken Wings', 'Burgers']",https://www.yelp.com/biz/wingos-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,378.0
748,DddWV7XrXXSWRnaDk40XLw,Larry's Homemade Ice Cream,496,3.5,$$,Ice Cream & Frozen Yogurt,"['Ice Cream & Frozen Yogurt', 'Cupcakes', 'Desserts']",https://www.yelp.com/biz/larrys-homemade-ice-cream-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,465.0
749,gtZBZzFy9jxigKe96DmsVQ,Bluestone Lane West End Café,495,4.0,$$,Coffee & Tea,"['Coffee & Tea', 'Gluten-Free', 'Breakfast & Brunch']",https://www.yelp.com/biz/bluestone-lane-west-end-caf%C3%A9-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,862.0
750,W2IKBPgva5s2Xb51oM3G9w,Officina,495,3.0,$$$,Italian,['Italian'],https://www.yelp.com/biz/officina-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,997.0
751,t7YBvVJXcf5hw0UySeV45w,Rice,494,3.5,$$,Thai,['Thai'],https://www.yelp.com/biz/rice-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,303.0
752,hnlIBHBJj9IB-T07cN_u7A,T.J. Stone’s,494,3.5,$$,Bars,"['Bars', 'American']",https://www.yelp.com/biz/t-j-stone-s-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1095.0
753,KbnBTBJhV3N3nboUg9fsvA,Creole on 14th,493,3.5,$$$,Cajun/Creole,"['Cajun/Creole', 'American', 'Cocktail Bars']",https://www.yelp.com/biz/creole-on-14th-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1487.0
754,aHVlB01xoYLDBUwoYnGTZw,Hanabi Ramen Clarendon,493,4.0,$$,Ramen,"['Ramen', 'Japanese Curry', 'Beer Bar']",https://www.yelp.com/biz/hanabi-ramen-clarendon-arlington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,691.0
755,H1bxVVegGF6c4XohglutrA,Boundary Stone,492,4.0,$$,New American,"['New American', 'Pubs', 'Breakfast & Brunch']",https://www.yelp.com/biz/boundary-stone-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,823.0
756,TvVFo5-bW2pKWXHA7lVWUA,McCormick & Schmick's Seafood & Steaks,492,2.5,$$,Seafood,"['Seafood', 'Steakhouses', 'New American']",https://www.yelp.com/biz/mccormick-and-schmicks-seafood-and-steaks-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,1251.0
757,0CfNGIodfKdoItAmSWgDDg,RASA,492,4.5,$$,Indian,"['Indian', 'Halal', 'Gluten-Free']",https://www.yelp.com/biz/rasa-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,258.0
758,xn0lH5-C1FydaovrBp_M9w,Taqueria el Poblano,492,3.5,$$,Mexican,['Mexican'],https://www.yelp.com/biz/taqueria-el-poblano-alexandria-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,653.0
759,pqXXUMNA6BpH97XwVg0Miw,The Greek Spot,491,4.0,$$,Greek,"['Greek', 'Sandwiches', 'Salad']",https://www.yelp.com/biz/the-greek-spot-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,392.0
760,oiQsBpU3yEkvgCOEH3p8Pg,Haandi Indian Cuisine,491,4.0,$$,Indian,"['Indian', 'Buffets']",https://www.yelp.com/biz/haandi-indian-cuisine-falls-church?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,479.0
761,MhTVv-PQ9KlluPW25Tvjlg,Courthaus Social,491,4.0,$$,Sports Bars,"['Sports Bars', 'Beer Gardens', 'Breakfast & Brunch']",https://www.yelp.com/biz/courthaus-social-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1158.0
762,mUyVr1BJKhLdjrxzoVtq2A,Hirshhorn Museum & Sculpture Garden,490,4.5,$,Art Galleries,"['Art Galleries', 'Art Museums', 'Art Tours']",https://www.yelp.com/biz/hirshhorn-museum-and-sculpture-garden-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,5414.0
763,7w23Rk9NzOzIiDLfYr06QQ,El Rey,490,3.5,$$,Mexican,"['Mexican', 'Beer Gardens']",https://www.yelp.com/biz/el-rey-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1058.0
764,MQGFDN8oWFWGhZGgISG2bw,RIS,490,3.5,$$,New American,"['New American', 'Cocktail Bars', 'Desserts']",https://www.yelp.com/biz/ris-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,380.0
765,ohp0KlOAsjGEkT_1J7kY6Q,Julii,490,4.5,$$$,French,"['French', 'Mediterranean', 'Breakfast & Brunch']",https://www.yelp.com/biz/julii-north-bethesda?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,672.0
766,CWkG2K6ATdT4Wx-ZieUC_A,P.F. Chang's,489,2.5,$$,Chinese,"['Chinese', 'Asian Fusion']",https://www.yelp.com/biz/p-f-changs-mclean?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,174.0
767,TFzooMiqhZKceHYP3ATcqw,Seoul Food DC,489,4.5,$$,Korean,"['Korean', 'Asian Fusion', 'Noodles']",https://www.yelp.com/biz/seoul-food-dc-takoma-park-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,363.0
768,GKXEL7k-AWl_Qi5VASVteA,Beau Thai - Mount Pleasant,489,4.0,$$,Thai,"['Thai', 'Bars']",https://www.yelp.com/biz/beau-thai-mount-pleasant-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,643.0
769,jDkLveAEQskOEgZi0AFmyQ,Vigilante Coffee,488,4.5,$$,Coffee & Tea,['Coffee & Tea'],https://www.yelp.com/biz/vigilante-coffee-hyattsville?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.7,1274.0
770,NqQV9BExtHveYHbnBtrYoA,Cafe Berlin,488,4.0,$$,German,['German'],https://www.yelp.com/biz/cafe-berlin-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,747.0
771,c_w5A6D4KXK8F2WRgBg_Iw,Dave & Buster's Capitol Heights,487,1.5,$$,Sports Bars,"['Sports Bars', 'American', 'Arcades']",https://www.yelp.com/biz/dave-and-busters-capitol-heights-capitol-heights?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.7,4819.0
772,yHdtly-icWogBH3vD2ytlg,Ted's Montana Grill - Alexandria,487,3.5,$$,Steakhouses,"['Steakhouses', 'Burgers', 'American']",https://www.yelp.com/biz/teds-montana-grill-alexandria-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1227.0
773,ZWRNBjCSEKDifLDFekzhuA,Steak n Egg Diner,486,4.0,$$,Breakfast & Brunch,"['Breakfast & Brunch', 'Diners', 'Steakhouses']",https://www.yelp.com/biz/steak-n-egg-diner-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1245.0
774,8pWrgtRGn4BqcOWb8ExxcA,Boqueria Penn Quarter,486,4.5,$$,Spanish,"['Spanish', 'Tapas Bars', 'Tapas/Small Plates']",https://www.yelp.com/biz/boqueria-penn-quarter-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,660.0
775,gGJbWQ_4smiVAfSNkd4qoA,Nando's Peri-Peri,486,4.0,$$,Portuguese,"['Portuguese', 'South African', 'Chicken Shop']",https://www.yelp.com/biz/nandos-peri-peri-arlington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1632.0
776,FqR099igjOiWwK505cmX-A,&pizza - Springfield,486,4.0,$$,Pizza,"['Pizza', 'Vegan', 'Vegetarian']",https://www.yelp.com/biz/and-pizza-springfield-springfield?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1047.0
777,gx9h5cmdZ17ApLeEKim8sA,Bonefish Grill,485,3.5,$$,Seafood,['Seafood'],https://www.yelp.com/biz/bonefish-grill-alexandria-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1134.0
778,HG99JZF13mMQTtRF8Se-1A,Chef Geoff's,485,3.5,$$,New American,"['New American', 'Bars']",https://www.yelp.com/biz/chef-geoffs-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,957.0
779,Z-yD53cBUP3H2X78QuTXwA,Carolina Kitchen,484,3.0,$$,Southern,['Southern'],https://www.yelp.com/biz/carolina-kitchen-largo?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,2605.0
780,ZFUJz6QWMF3W7dTcOs6cBQ,Choong Hwa Won,483,4.0,$$,Korean,"['Korean', 'Chinese']",https://www.yelp.com/biz/choong-hwa-won-annandale?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,907.0
781,JgocC6EKyNyUvsAXXddWmA,Izakaya Seki,482,4.0,$$$,Japanese,"['Japanese', 'Noodles']",https://www.yelp.com/biz/izakaya-seki-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,468.0
782,vF4QfZkH2a9VEHxQc9bnZQ,Pops Old Fashioned Ice Cream,482,4.0,$$,Ice Cream & Frozen Yogurt,['Ice Cream & Frozen Yogurt'],https://www.yelp.com/biz/pops-old-fashioned-ice-cream-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,737.0
783,SSzSaE_sh2u_eYCj6du4kw,El Tio Tex Mex Grill,482,4.0,$$,Tex-Mex,"['Tex-Mex', 'Mexican', 'Beer Bar']",https://www.yelp.com/biz/el-tio-tex-mex-grill-falls-church?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1025.0
784,vocsHn4hMA9AVYnbIR14lg,El Charrito Caminante,481,4.0,$,Latin American,"['Latin American', 'Steakhouses', 'Tacos']",https://www.yelp.com/biz/el-charrito-caminante-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,246.0
785,rUHU7Quy0duz84lZX5ds4Q,Kura Revolving Sushi Bar,481,4.0,$$,Sushi Bars,"['Sushi Bars', 'Conveyor Belt Sushi']",https://www.yelp.com/biz/kura-revolving-sushi-bar-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,1201.0
786,KUo-lJo5bU8ToIjGbUB9pg,Heat Da Spot,481,5.0,$$,Coffee & Tea,"['Coffee & Tea', 'Breakfast & Brunch', 'Ethiopian']",https://www.yelp.com/biz/heat-da-spot-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.9,636.0
787,NNedlgPdbXt4MF_wbHNaGQ,Amina Thai,481,4.0,$$,Thai,"['Thai', 'Halal', 'Noodles']",https://www.yelp.com/biz/amina-thai-rockville?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,289.0
788,mxUHDbc7lAzN5pTqoec1uw,Bresca,480,4.5,$$$$,New American,"['New American', 'French']",https://www.yelp.com/biz/bresca-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,648.0
789,7EEQDlWMHo5qXn_rcAn1Ng,Lupo Marino,479,4.0,$$,Pizza,"['Pizza', 'Tuscan', 'Bars']",https://www.yelp.com/biz/lupo-marino-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,1110.0
790,CSebyfJjT740KKgE6IPYcg,Buena Vida,479,4.0,$$,Mexican,['Mexican'],https://www.yelp.com/biz/buena-vida-arlington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,559.0
